index,LotArea,StreetP,StreetG,UtilitiesALL,UtilitiesNSW,OQualPO,OQualFA,OQualTA,OQualGD,OQualEX,YearBuilt,TotalBsmtSF,Bathrooms,HeatingWall,HeatingOthw,HeatingGrav,HeatingGasW,HeatingGasA,HeatingFloor,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQualPO,KitchenQualFA,KitchenQualTA,KitchenQualGD,KitchenQualEX,Fireplaces,GarageArea,PavedDrive,PoolArea,PavedDriveP,PavedDrive1,Fence,SalePrice
1218,6240,1,0,1,0,0,0,1,0,0,1947,0,1,0,0,0,0,1,0,0,912,2,1,0,0,1,0,0,0,0,1,0,0,0,0,80500
1219,1680,1,0,1,0,0,0,1,0,0,1971,672,2,0,0,0,0,1,0,1,1218,3,1,0,0,1,0,0,0,0,1,0,0,0,0,91500
1220,7800,1,0,1,0,0,0,1,0,0,1964,912,1,0,0,0,0,1,0,1,912,2,1,0,0,1,0,0,0,288,0,0,0,1,0,115000
1221,8250,1,0,1,0,0,0,1,0,0,1968,952,1,0,0,0,0,1,0,1,1211,3,1,0,0,1,0,0,1,322,0,0,0,1,0,134000
1222,10496,1,0,1,0,0,0,0,1,0,1949,1040,2,0,0,0,0,1,0,1,1846,3,1,0,0,1,0,0,1,315,0,0,0,1,1,143000
1223,10680,1,0,1,0,0,1,0,0,0,1951,2136,2,0,0,0,0,1,0,0,2136,4,1,0,0,1,0,0,0,528,0,0,0,1,1,137900
1224,15384,1,0,1,0,0,0,1,0,0,2004,788,3,0,0,0,0,1,0,1,1490,3,1,0,0,0,1,0,1,388,0,0,0,1,0,184000
1225,10482,1,0,1,0,0,0,0,0,1,1958,588,1,0,0,0,0,1,0,1,1138,3,1,0,0,1,0,0,0,264,0,0,0,1,1,145000
1226,14598,1,0,1,0,0,0,1,0,0,2007,894,3,0,0,0,0,1,0,1,1933,4,1,0,0,0,1,0,1,668,0,0,0,1,0,214000
1227,8872,1,0,1,0,0,0,0,0,1,1965,912,1,0,0,0,0,1,0,1,912,2,1,0,0,0,1,0,0,576,0,0,0,1,0,147000
1228,8769,1,0,1,0,0,0,1,0,0,2008,1702,2,0,0,0,0,1,0,1,1702,1,1,0,0,0,0,1,1,1052,0,0,0,1,0,367294
1229,7910,1,0,1,0,0,0,1,0,0,1960,1075,2,0,0,0,0,1,0,1,1507,4,1,0,0,1,0,0,0,404,0,0,0,1,1,127000
1230,18890,1,0,1,0,0,0,1,0,0,1977,1361,4,0,0,0,0,1,0,1,2620,4,2,0,0,1,0,0,1,600,1,0,0,0,0,190000
1231,7728,1,0,1,0,0,0,0,1,0,1962,1106,1,0,0,0,0,1,0,1,1190,3,1,0,0,1,0,0,0,540,0,0,0,1,1,132500
1232,9842,1,0,1,0,0,0,1,0,0,1962,0,2,0,0,0,0,1,0,1,1224,2,2,0,0,1,0,0,0,462,0,0,0,1,0,101800
1233,12160,1,0,1,0,0,0,1,0,0,1959,1188,1,0,0,0,0,1,0,1,1188,3,1,0,0,1,0,0,0,531,0,0,0,1,1,142000
1234,8525,1,0,1,0,0,0,0,1,0,1911,940,2,0,0,0,0,1,0,0,1964,4,1,0,0,1,0,0,0,0,1,0,0,0,0,130000
1235,13132,1,0,1,0,0,0,1,0,0,1914,747,2,0,0,0,0,1,0,1,1784,4,1,0,0,1,0,0,0,180,1,0,0,0,0,138887
1236,2628,1,0,1,0,0,0,1,0,0,2003,764,3,0,0,0,0,1,0,1,1626,2,1,0,0,0,1,0,0,474,0,0,0,1,0,175500
1237,12393,1,0,1,0,0,0,1,0,0,2004,847,3,0,0,0,0,1,0,1,1948,4,1,0,0,0,1,0,1,434,0,0,0,1,0,195000
1238,13072,1,0,1,0,0,0,1,0,0,2005,1141,2,0,0,0,0,1,0,1,1141,3,1,0,0,1,0,0,0,484,0,0,0,1,0,142500
1239,9037,1,0,1,0,0,0,1,0,0,2006,1476,2,0,0,0,0,1,0,1,1484,2,1,0,0,0,0,1,1,472,0,0,0,1,0,265900
1240,8158,1,0,1,0,0,0,1,0,0,2003,884,3,0,0,0,0,1,0,1,1768,3,1,0,0,0,1,0,0,543,0,0,0,1,0,224900
1241,9849,1,0,1,0,0,0,0,1,0,2007,1689,2,0,0,0,0,1,0,1,1689,3,1,0,0,0,1,0,0,954,0,0,0,1,0,248328
1242,10625,1,0,1,0,0,0,0,1,0,1974,1053,2,0,0,0,0,1,0,1,1173,3,1,0,0,0,1,0,1,528,0,0,0,1,1,170000
1243,13891,1,0,1,0,0,0,1,0,0,2006,2076,3,0,0,0,0,1,0,1,2076,2,1,0,0,0,0,1,1,850,0,0,0,1,0,465000
1244,11435,1,0,1,0,0,0,0,1,0,1929,792,1,0,0,0,0,1,0,1,1517,3,1,0,0,0,1,0,1,400,0,0,0,1,0,230000
1245,12090,1,0,1,0,0,0,0,1,0,1984,585,4,0,0,0,0,1,0,1,1868,3,1,0,0,1,0,0,1,477,0,0,0,1,0,178000
1246,8125,1,0,1,0,0,0,1,0,0,2005,756,3,0,0,0,0,1,0,1,1553,3,1,0,0,0,1,0,0,615,0,0,0,1,0,186500
1247,12328,1,0,1,0,0,0,1,0,0,1976,1012,1,0,0,0,0,1,0,1,1034,3,1,0,0,1,0,0,0,888,0,0,0,1,0,169900
1248,9600,1,0,1,0,0,0,1,0,0,1917,735,2,0,1,0,0,0,0,0,2058,3,1,0,0,1,0,0,1,396,0,0,1,0,0,129500
1249,7200,1,0,1,0,0,0,0,1,0,1950,876,1,0,0,0,0,1,0,1,988,3,1,0,0,1,0,0,0,276,0,0,0,1,0,119000
1250,11160,1,0,1,0,0,0,1,0,0,1968,2110,3,0,0,0,0,1,0,1,2110,3,1,0,0,0,0,1,1,522,0,0,0,1,0,244000
1251,3136,1,0,1,0,0,0,1,0,0,2003,1405,2,0,0,0,0,1,0,1,1405,2,1,0,0,0,1,0,1,478,0,0,0,1,0,171750
1252,9858,1,0,1,0,0,0,0,1,0,1968,864,1,0,0,0,0,1,0,1,874,3,1,0,0,1,0,0,0,288,0,0,0,1,1,130000
1253,17542,1,0,1,0,0,0,0,1,0,1974,1192,3,0,0,0,0,1,0,1,2167,3,1,0,0,0,1,0,1,518,0,0,0,1,1,294000
1254,6931,1,0,1,0,0,0,1,0,0,2003,746,3,0,0,0,0,1,0,1,1656,3,1,0,0,0,1,0,1,397,0,0,0,1,0,165400
1255,6240,1,0,1,0,0,0,0,1,0,1931,884,1,0,0,0,0,1,0,1,1367,3,1,0,0,1,0,0,1,560,0,0,0,1,0,127500
1256,14303,1,0,1,0,0,0,1,0,0,1994,1986,2,0,0,0,0,1,0,1,1987,2,1,0,0,0,1,0,1,691,0,0,0,1,0,301500
1257,4060,1,0,1,0,0,0,0,0,1,1922,864,1,0,0,0,0,1,0,1,864,2,1,0,0,1,0,0,0,0,0,0,0,1,0,99900
1258,9587,1,0,1,0,0,0,1,0,0,2005,856,2,0,0,0,0,1,0,1,1166,2,1,0,0,0,1,0,0,400,0,0,0,1,0,190000
1259,9750,1,0,1,0,0,0,0,0,1,1969,1054,2,0,0,0,0,1,0,1,1054,3,1,0,0,1,0,0,0,460,0,0,0,1,0,151000
1260,24682,1,0,1,0,0,0,1,0,0,1999,841,3,0,0,0,0,1,0,1,1675,3,1,0,0,1,0,0,1,502,0,0,0,1,0,181000
1261,9600,1,0,1,0,0,0,0,1,0,1956,1050,1,0,0,0,0,1,0,1,1050,2,1,0,0,1,0,0,0,338,0,0,0,1,0,128900
1262,11250,1,0,1,0,0,0,1,0,0,1957,1104,1,0,0,0,0,1,0,1,1788,5,1,0,0,1,0,0,1,304,0,0,0,1,0,161500
1263,13515,1,0,1,0,0,0,0,1,0,1919,764,1,0,0,0,0,1,0,1,1824,3,1,0,0,1,0,0,1,520,1,0,0,0,1,180500
1264,4060,1,0,1,0,0,0,1,0,0,1998,1405,2,0,0,0,0,1,0,1,1337,2,1,0,0,0,1,0,0,511,0,0,0,1,0,181000
1265,3735,1,0,1,0,0,0,1,0,0,1999,691,3,0,0,0,0,1,0,1,1452,3,1,0,0,0,1,0,0,506,0,0,0,1,0,183900
1266,10120,1,0,1,0,0,0,1,0,0,1910,925,2,0,0,0,0,1,0,0,1889,4,2,0,0,1,0,0,1,308,1,0,0,0,1,122000
1267,13214,1,0,1,0,0,0,1,0,0,2008,2002,2,0,0,0,0,1,0,1,2018,3,1,0,0,0,0,1,1,746,0,0,0,1,0,378500
1268,14100,1,0,1,0,0,0,0,0,1,1935,728,4,0,0,0,0,1,0,1,3447,4,1,0,0,0,1,0,1,1014,0,0,0,1,1,381000
1269,11344,1,0,1,0,0,0,1,0,0,1958,874,2,0,0,0,1,0,0,1,1524,3,1,0,0,1,0,0,0,315,0,0,0,1,1,144000
1270,23595,1,0,1,0,0,0,0,1,0,1979,1332,1,0,0,0,0,1,0,1,1524,0,1,0,0,0,1,0,1,586,0,0,0,1,0,260000
1271,9156,1,0,1,0,0,0,0,1,0,1968,1489,2,0,0,0,0,1,0,1,1489,3,1,0,0,0,1,0,1,462,0,0,0,1,0,185750
1272,13526,1,0,1,0,0,0,0,1,0,1965,935,1,0,0,0,0,1,0,1,935,3,1,0,0,1,0,0,0,288,0,0,0,1,1,137000
1273,11512,1,0,1,0,0,0,0,1,0,1959,1019,1,0,0,0,0,1,0,1,1357,2,1,0,0,0,0,1,1,312,0,0,0,1,1,177000
1274,5362,1,0,1,0,0,0,0,1,0,1910,661,2,0,0,0,0,1,0,1,1250,3,1,0,0,1,0,0,1,552,0,0,0,1,0,139000
1275,11345,1,0,1,0,0,0,1,0,0,1948,928,2,0,0,0,0,1,0,1,1920,4,2,0,0,1,0,0,0,400,0,0,0,1,0,137000
1276,12936,1,0,1,0,0,0,0,1,0,1972,723,2,0,0,0,0,1,0,1,1395,3,1,0,0,1,0,0,1,497,0,0,0,1,0,162000
1277,17871,1,0,1,0,0,0,1,0,0,1967,1680,2,0,0,0,0,1,0,1,1724,3,1,0,0,1,0,0,1,480,0,0,0,1,0,197900
1278,9473,1,0,1,0,0,0,1,0,0,2002,1128,3,0,0,0,0,1,0,1,2031,3,1,0,0,0,1,0,1,577,0,0,0,1,0,237000
1279,7500,1,0,1,0,0,0,1,0,0,1920,698,1,0,0,0,0,1,0,1,1128,2,1,0,0,1,0,0,0,528,0,0,0,1,0,68400
1280,9808,1,0,1,0,0,0,1,0,0,2002,1573,2,0,0,0,0,1,0,1,1573,3,1,0,0,0,1,0,0,544,0,0,0,1,0,227000
1281,8049,1,0,1,0,0,0,1,0,0,1990,1309,2,0,0,0,0,1,0,1,1339,2,1,0,0,1,0,0,1,484,0,0,0,1,0,180000
1282,8800,1,0,1,0,0,0,0,1,0,1977,1040,2,0,0,0,0,1,0,1,1040,3,1,0,0,0,1,0,0,484,0,0,0,1,0,150500
1283,9400,1,0,1,0,0,0,1,0,0,1971,912,4,0,0,0,0,1,0,1,1824,4,2,0,0,1,0,0,0,0,0,0,0,1,0,139000
1284,9638,1,0,1,0,0,0,0,1,0,1919,804,2,0,0,0,0,1,0,1,2447,4,1,0,0,0,1,0,1,336,0,0,0,1,0,169000
1285,6000,1,0,1,0,0,0,0,1,0,1939,780,1,0,0,0,0,1,0,1,1412,4,1,0,0,1,0,0,1,280,0,0,0,1,0,132500
1286,9790,1,0,1,0,0,0,1,0,0,1963,1328,2,0,0,0,0,1,0,1,1328,3,1,0,0,1,0,0,1,528,0,0,0,1,0,143000
1287,36500,1,0,1,0,0,0,1,0,0,1964,1624,2,0,0,0,0,1,0,1,1582,4,1,0,0,1,0,0,0,390,1,0,0,0,0,190000
1288,5664,1,0,1,0,0,0,1,0,0,2000,1501,2,0,0,0,0,1,0,1,1659,2,1,0,0,0,0,1,1,499,0,0,0,1,0,278000
1289,11065,1,0,1,0,0,0,1,0,0,2006,1085,3,0,0,0,0,1,0,1,1970,3,1,0,0,0,0,1,1,753,0,0,0,1,0,281000
1290,14112,1,0,1,0,0,0,0,1,0,1964,1152,1,0,0,0,0,1,0,1,1152,3,1,0,0,1,0,0,1,484,0,0,0,1,0,180500
1291,1680,1,0,1,0,0,0,0,1,0,1972,630,3,0,0,0,0,1,0,1,1302,3,1,0,0,1,0,0,0,264,0,0,0,1,0,119500
1292,6600,1,0,1,0,0,0,1,0,0,1892,994,2,0,0,0,0,1,0,0,2372,4,2,0,0,1,0,0,0,432,0,0,0,1,0,107500
1293,10140,1,0,1,0,0,0,1,0,0,1976,832,3,0,0,0,0,1,0,1,1664,4,1,0,0,1,0,0,1,528,0,0,0,1,1,162900
1294,8172,1,0,1,0,0,0,0,1,0,1955,864,1,0,0,0,0,1,0,1,864,2,1,0,0,1,0,0,0,572,1,0,0,0,0,115000
1295,8400,1,0,1,0,0,0,1,0,0,1968,1052,2,0,0,0,0,1,0,1,1052,3,1,0,0,1,0,0,0,288,0,0,0,1,1,138500
1296,8700,1,0,1,0,0,0,0,1,0,1963,1120,2,0,0,0,0,1,0,1,1128,3,1,0,0,1,0,0,0,525,0,0,0,1,1,155000
1297,3675,1,0,1,0,0,0,1,0,0,2005,547,2,0,0,0,0,1,0,1,1072,2,1,0,0,1,0,0,0,525,0,0,0,1,0,140000
1298,63887,1,0,1,0,0,0,1,0,0,2008,6110,3,0,0,0,0,1,0,1,5642,3,1,0,0,0,0,1,1,1418,0,1,0,1,0,160000
1299,7500,1,0,1,0,0,0,0,1,0,1959,1246,2,0,0,0,0,1,0,1,1246,3,1,0,0,0,1,0,0,305,0,0,0,1,1,154000
1300,10762,1,0,1,0,0,0,1,0,0,1999,978,3,0,0,0,0,1,0,1,1983,3,1,0,0,0,1,0,1,490,0,0,0,1,0,225000
1301,7500,1,0,1,0,0,0,0,1,0,1942,771,1,0,0,0,0,1,0,1,1494,3,1,0,0,0,1,0,1,213,0,0,1,0,0,177500
1302,10120,1,0,1,0,0,0,1,0,0,1994,1165,3,0,0,0,0,1,0,1,2526,4,1,0,0,0,1,0,1,844,0,0,0,1,0,290000
1303,8688,1,0,1,0,0,0,1,0,0,2005,1616,2,0,0,0,0,1,0,1,1616,3,1,0,0,0,1,0,0,834,0,0,0,1,0,232000
1304,3363,1,0,1,0,0,0,1,0,0,2004,976,2,0,0,0,0,1,0,1,1708,3,1,0,0,0,1,0,0,380,0,0,0,1,0,130000
1305,13173,1,0,1,0,0,0,1,0,0,2006,1652,2,0,0,0,0,1,0,1,1652,2,1,0,0,0,0,1,1,840,0,0,0,1,0,325000
1306,6955,1,0,1,0,0,0,1,0,0,2005,1368,2,0,0,0,0,1,0,1,1368,2,1,0,0,0,1,0,1,474,0,0,0,1,0,202500
1307,8072,1,0,1,0,0,0,1,0,0,1994,990,1,0,0,0,0,1,0,1,990,3,1,0,0,1,0,0,0,480,0,0,0,1,0,138000
1308,12000,1,0,1,0,0,0,0,1,0,1948,924,1,0,0,0,0,1,0,1,1122,2,1,0,0,0,1,0,0,528,0,0,0,1,1,147000
1309,7153,1,0,1,0,0,0,1,0,0,1991,1278,2,0,0,0,0,1,0,1,1294,3,1,0,0,0,1,0,0,496,0,0,0,1,1,179200
1310,17500,1,0,1,0,0,0,0,0,1,1959,1902,2,0,0,0,0,1,0,1,1902,3,1,0,0,0,0,1,1,567,0,0,0,1,0,335000
1311,8814,1,0,1,0,0,0,1,0,0,2005,1274,2,0,0,0,0,1,0,1,1274,3,1,0,0,0,1,0,0,508,0,0,0,1,0,203000
1312,9572,1,0,1,0,0,0,1,0,0,1990,1453,3,0,0,0,0,1,0,1,2810,4,1,0,0,0,1,0,1,750,0,0,0,1,0,302000
1313,14774,1,0,1,0,0,0,1,0,0,1999,1393,3,0,0,0,0,1,0,1,2599,4,1,0,0,0,1,0,1,779,0,0,0,1,0,333168
1314,8190,1,0,1,0,0,0,0,1,0,1954,948,1,0,0,0,0,1,0,1,948,3,1,0,0,1,0,0,1,280,0,0,0,1,0,119000
1315,11075,1,0,1,0,0,0,1,0,0,1969,952,3,0,0,0,0,1,0,1,2112,4,1,0,0,1,0,0,1,576,0,0,0,1,0,206900
1316,10226,1,0,1,0,0,0,1,0,0,2008,1622,2,0,0,0,0,1,0,1,1630,3,1,0,0,0,0,1,1,860,0,0,0,1,0,295493
1317,4230,1,0,1,0,0,0,1,0,0,2006,1352,2,0,0,0,0,1,0,1,1352,2,1,0,0,0,1,0,1,466,0,0,0,1,0,208900
1318,14781,1,0,1,0,0,0,1,0,0,2001,1753,2,0,0,0,0,1,0,1,1787,3,1,0,0,0,1,0,1,748,0,0,0,1,0,275000
1319,10215,1,0,1,0,0,0,1,0,0,1954,864,1,0,0,0,0,1,0,1,948,3,1,0,0,1,0,0,0,248,0,0,0,1,0,111000
1320,8400,1,0,1,0,0,1,0,0,0,1957,1478,2,0,0,0,0,1,0,1,1478,3,1,0,0,1,0,0,1,442,0,0,0,1,0,156500
1321,6627,1,0,1,0,0,0,0,1,0,1949,0,1,0,0,0,0,0,1,0,720,2,1,0,0,1,0,0,0,287,0,0,0,1,0,72500
1322,10186,1,0,1,0,0,0,1,0,0,1992,750,3,0,0,0,0,1,0,1,1923,3,1,0,0,0,1,0,1,564,0,0,0,1,0,190000
1323,5330,1,0,1,0,0,0,0,1,0,1940,420,1,0,0,0,0,1,0,1,708,2,1,0,1,0,0,0,0,0,0,0,0,1,0,82500
1324,9986,1,0,1,0,0,0,1,0,0,2006,1795,2,0,0,0,0,1,0,1,1795,2,1,0,0,0,1,0,1,895,0,0,0,1,0,147000
1325,3636,1,0,1,0,0,0,1,0,0,1922,796,1,0,0,0,0,1,0,0,796,2,1,0,0,1,0,0,0,0,1,0,0,0,1,55000
1326,4270,1,0,1,0,0,0,0,1,0,1931,544,1,0,0,0,0,1,0,1,774,3,1,0,0,0,1,0,0,0,0,0,0,1,0,79000
1327,6600,1,0,1,0,0,0,0,0,1,1982,816,1,0,0,0,0,1,0,1,816,3,1,0,0,0,1,0,1,264,0,0,0,1,1,130500
1328,10440,1,0,1,0,0,0,0,1,0,1920,1510,2,0,0,0,1,0,0,1,2792,5,1,0,0,1,0,0,1,520,0,0,0,1,1,256000
1329,9084,1,0,1,0,0,0,1,0,0,1998,935,3,0,0,0,0,1,0,1,1632,3,1,0,0,1,0,0,1,462,0,0,0,1,0,176500
1330,10000,1,0,1,0,0,0,1,0,0,2006,1588,2,0,0,0,0,1,0,1,1588,3,1,0,0,0,1,0,1,825,0,0,0,1,0,227000
1331,10780,1,0,1,0,0,0,1,0,0,1976,911,1,0,0,0,0,1,0,1,954,3,1,0,0,1,0,0,0,576,0,0,0,1,0,132500
1332,8877,1,0,1,0,0,0,0,1,0,1938,816,1,0,0,0,0,1,0,1,816,2,1,0,0,1,0,0,1,288,0,0,0,1,0,100000
1333,7200,1,0,1,0,0,0,0,1,0,1938,803,2,0,0,0,0,1,0,1,1360,2,1,0,0,0,1,0,0,297,0,0,0,1,1,125500
1334,2368,1,0,1,0,0,0,0,1,0,1970,765,2,0,0,0,0,1,0,1,1365,3,1,0,0,1,0,0,0,440,0,0,0,1,0,125000
1335,9650,1,0,1,0,0,0,1,0,0,1977,1350,2,0,0,0,0,1,0,1,1334,2,1,0,0,1,0,0,1,630,0,0,0,1,0,167900
1336,9246,1,0,1,0,0,0,1,0,0,1973,1656,2,0,0,0,0,1,0,1,1656,4,2,0,0,1,0,0,0,506,0,0,0,1,0,135000
1337,4118,1,0,1,0,0,0,1,0,0,1941,693,1,0,0,1,0,0,0,0,693,2,1,0,1,0,0,0,0,0,1,0,0,0,0,52500
1338,13450,1,0,1,0,0,0,1,0,0,2002,916,3,0,0,0,0,1,0,1,1861,3,1,0,0,0,1,0,0,492,0,0,0,1,0,200000
1339,9560,1,0,1,0,0,0,0,1,0,1972,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,0,288,0,0,0,1,0,128500
1340,8294,1,0,1,0,0,0,1,0,0,1971,858,1,0,0,0,0,1,0,1,872,3,1,0,0,1,0,0,0,480,0,0,0,1,1,123000
1341,13695,1,0,1,0,0,0,1,0,0,2003,1114,1,0,0,0,0,1,0,1,1114,3,1,0,0,0,1,0,0,576,0,0,0,1,0,155000
1342,9375,1,0,1,0,0,0,1,0,0,2002,1284,3,0,0,0,0,1,0,1,2169,3,1,0,0,0,1,0,1,647,0,0,0,1,0,228500
1343,7558,1,0,1,0,0,0,0,1,0,1928,896,2,0,0,0,0,1,0,1,1913,3,1,0,0,1,0,0,1,342,0,0,0,1,0,177000
1344,11103,1,0,1,0,0,0,1,0,0,2006,728,3,0,0,0,0,1,0,1,1456,3,1,0,0,0,1,0,1,440,0,0,0,1,0,155835
1345,6000,1,0,1,0,0,0,1,0,0,1920,960,1,0,0,0,0,1,0,1,960,2,1,0,1,0,0,0,0,308,0,0,0,1,0,108500
1346,20781,1,0,1,0,0,0,0,1,0,1968,1568,2,0,0,0,0,1,0,1,2156,3,1,0,0,1,0,0,1,508,0,0,0,1,0,262500
1347,15306,1,0,1,0,0,0,1,0,0,2006,1732,2,0,0,0,0,1,0,1,1776,3,1,0,0,0,1,0,1,712,0,0,0,1,0,283463
1348,16196,1,0,1,0,0,0,1,0,0,1998,1482,2,0,0,0,0,1,0,1,1494,3,1,0,0,0,1,0,1,514,0,0,0,1,0,215000
1349,5250,1,0,1,0,0,0,1,0,0,1872,684,2,0,1,0,0,0,0,0,2358,4,1,0,0,1,0,0,0,0,0,0,0,1,0,122000
1350,11643,1,0,1,0,0,0,1,0,0,1969,1248,4,0,0,0,0,1,0,1,2634,6,2,0,0,1,0,0,0,968,0,0,0,1,0,200000
1351,9247,1,0,1,0,0,0,0,1,0,1962,858,2,0,0,0,0,1,0,1,1716,4,1,0,0,1,0,0,1,490,0,0,0,1,0,171000
1352,6000,1,0,1,0,0,0,0,0,1,1937,698,1,0,0,0,0,1,0,1,1176,2,1,0,0,1,0,0,0,624,1,0,0,0,0,134900
1353,14720,1,0,1,0,0,0,1,0,0,1995,2033,3,0,0,0,0,1,0,1,3238,4,1,0,0,0,1,0,1,666,0,0,0,1,0,410000
1354,10316,1,0,1,0,0,0,1,0,0,2000,992,3,0,0,0,0,1,0,1,1865,3,1,0,0,0,1,0,1,839,0,0,0,1,0,235000
1355,10192,1,0,1,0,0,0,0,1,0,1968,570,3,0,0,0,0,1,0,1,1920,4,1,0,0,0,1,0,1,487,0,0,0,1,1,170000
1356,9477,1,0,1,0,0,0,1,0,0,1966,864,1,0,0,0,0,1,0,1,892,3,1,0,0,1,0,0,0,264,0,0,0,1,1,110000
1357,12537,1,0,1,0,0,0,0,1,0,1971,1078,2,0,0,0,0,1,0,1,1078,3,1,0,0,1,0,0,1,500,0,0,0,1,0,149900
1358,2117,1,0,1,0,0,0,1,0,0,2000,756,3,0,0,0,0,1,0,1,1573,3,1,0,0,0,1,0,0,440,0,0,0,1,0,177500
1359,16737,1,0,1,0,0,0,1,0,0,2004,1980,2,0,0,0,0,1,0,1,1980,3,1,0,0,0,0,1,1,770,0,0,0,1,0,315000
1360,9842,1,0,1,0,0,0,0,1,0,1921,612,4,0,0,0,0,1,0,1,2601,4,1,0,0,1,0,0,0,621,0,0,0,1,0,189000
1361,16158,1,0,1,0,0,0,1,0,0,2005,1530,2,0,0,0,0,1,0,1,1530,3,1,0,0,0,1,0,1,430,0,0,0,1,0,260000
1362,12513,1,0,1,0,0,0,1,0,0,1920,715,2,0,0,0,0,1,0,1,1738,4,1,0,0,1,0,0,1,368,0,0,0,1,0,104900
1363,8499,1,0,1,0,0,0,1,0,0,2006,616,3,0,0,0,0,1,0,1,1412,3,1,0,0,0,1,0,1,432,0,0,0,1,0,156932
1364,3180,1,0,1,0,0,0,1,0,0,2005,600,3,0,0,0,0,1,0,1,1200,2,1,0,0,0,1,0,0,480,0,0,0,1,0,144152
1365,7500,1,0,1,0,0,0,1,0,0,2000,814,3,0,0,0,0,1,0,1,1674,3,1,0,0,0,1,0,0,663,0,0,0,1,0,216000
1366,9179,1,0,1,0,0,0,1,0,0,1999,873,3,0,0,0,0,1,0,1,1790,3,1,0,0,0,1,0,0,588,0,0,0,1,0,193000
1367,2665,1,0,1,0,0,0,0,1,0,1977,757,2,0,0,0,0,1,0,1,1475,4,1,0,0,1,0,0,1,336,0,0,0,1,0,127000
1368,4435,1,0,1,0,0,0,1,0,0,2003,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,0,420,0,0,0,1,0,144000
1369,10635,1,0,1,0,0,0,1,0,0,2003,1657,2,0,0,0,0,1,0,1,1668,3,1,0,0,0,1,0,1,502,0,0,0,1,0,232000
1370,5400,1,0,1,0,0,0,0,1,0,1920,840,1,0,0,0,0,1,0,1,1374,2,1,0,0,1,0,0,0,338,0,0,0,1,0,105000
1371,9600,1,0,1,0,0,0,0,1,0,1955,992,1,0,0,0,0,1,0,1,1661,3,1,0,0,0,1,0,1,377,0,0,0,1,1,165500
1372,9750,1,0,1,0,0,0,0,1,0,1998,1108,3,0,0,0,0,1,0,1,2097,3,1,0,0,0,1,0,1,583,0,0,0,1,0,274300
1373,11400,1,0,1,0,0,0,1,0,0,2001,2633,3,0,0,0,0,1,0,1,2633,2,1,0,0,0,0,1,1,804,0,0,0,1,0,466500
1374,10625,1,0,1,0,0,0,1,0,0,2005,1026,3,0,0,0,0,1,0,1,1958,3,1,0,0,0,1,0,1,936,0,0,0,1,0,250000
1375,10991,1,0,1,0,0,0,1,0,0,2007,1571,2,0,0,0,0,1,0,1,1571,3,1,0,0,0,1,0,1,722,0,0,0,1,0,239000
1376,6292,1,0,1,0,0,0,1,0,0,1930,768,1,0,0,0,0,1,0,0,790,2,1,0,0,1,0,0,0,160,0,0,0,1,0,91000
1377,10998,1,0,1,0,0,0,1,0,0,1941,984,2,0,0,0,0,1,0,1,1604,3,1,0,0,1,0,0,0,660,0,0,0,1,0,117000
1378,1953,1,0,1,0,0,0,1,0,0,1973,483,2,0,0,0,0,1,0,1,987,2,1,0,0,1,0,0,0,264,0,0,0,1,0,83000
1379,9735,1,0,1,0,0,0,1,0,0,2006,384,3,0,0,0,0,1,0,1,1394,3,1,0,0,0,1,0,0,400,0,0,0,1,0,167500
1380,8212,1,0,1,0,0,1,0,0,0,1914,864,1,0,0,0,0,1,0,0,864,2,1,0,0,1,0,0,0,200,0,0,0,1,0,58500
1381,12925,1,0,1,0,0,0,0,1,0,1970,1205,3,0,0,0,0,1,0,1,2117,4,1,0,0,1,0,0,1,550,0,0,0,1,0,237500
1382,7200,1,0,1,0,0,0,0,1,0,1920,596,2,0,0,0,0,1,0,1,1762,4,1,0,0,0,1,0,0,576,1,0,0,0,0,157000
1383,25339,1,0,1,0,0,0,0,1,0,1918,816,2,0,0,0,0,1,0,1,1416,3,1,0,0,0,1,0,0,576,1,0,0,0,0,112000
1384,9060,1,0,1,0,0,0,1,0,0,1939,560,1,0,0,0,0,1,0,1,1258,2,1,0,0,1,0,0,0,280,0,0,1,0,1,105000
1385,5436,1,0,1,0,0,0,0,0,1,1922,796,1,0,0,0,0,1,0,1,1154,3,1,0,0,0,1,0,0,240,1,0,0,0,1,125500
1386,16692,1,0,1,0,0,0,1,0,0,1978,1392,4,0,0,0,0,1,0,1,2784,5,1,0,0,0,1,0,1,564,0,1,0,1,1,250000
1387,8520,1,0,1,0,0,0,0,1,0,1916,714,2,0,0,0,1,0,0,0,2526,5,1,0,0,0,1,0,1,216,0,0,0,1,1,136000
1388,14892,1,0,1,0,0,0,1,0,0,2006,1746,2,0,0,0,0,1,0,1,1746,3,1,0,0,0,0,1,1,758,0,0,0,1,0,377500
1389,6000,1,0,1,0,0,0,0,1,0,1941,735,1,0,0,0,0,1,0,1,1218,3,1,0,0,1,0,0,1,440,0,0,0,1,0,131000
1390,9100,1,0,1,0,0,0,1,0,0,2000,1525,2,0,0,0,0,1,0,1,1525,3,1,0,0,0,1,0,0,541,0,0,0,1,0,235000
